target,planet,visit,det,bin,wave_lo_um,wave_hi_um,n_fits,sigma_cal_ppm,sigma_resid_ppm,bias_slope,dd_obs_ppm,cal_vs_boot,ul95_abs_dd_ppm
TOI-1685,TOI-1685 b,jw04195001001,nrs2,4,4.498460314456218,4.668182080386622,40,170.63682094146424,143.8810144213042,0.8942119103247821,213.9662599804965,1.5510625941032452,494.6638304292052
TOI-1685,TOI-1685 b,jw04195001001,nrs2,5,4.668182080386622,4.837903846317025,40,162.70547782605058,151.7450765231819,0.7538846031975497,488.88165521081015,1.1469780947140262,756.5321662346634
TOI-1685,TOI-1685 b,jw04195001001,nrs2,7,5.007625612247429,5.177347378177832,26,215.51250449875897,532.1664108945481,1.4057341807037913,951.6973932357594,0.5767845195455891,1306.2154631362177
TOI-1685,TOI-1685 b,jw04195002001,nrs1,0,2.8615103233790617,2.9689299817875265,40,44.884075703774045,54.67014297702814,1.0915858835944805,-118.46549475685389,0.957168394006679,192.2997992895622
TOI-1685,TOI-1685 b,jw04195002001,nrs1,1,2.9689299817875265,3.076349640195992,40,34.32374092179475,43.55516951015814,1.0194242915729712,-12.725052823768037,0.7619924397471756,69.1876066401204
TOI-1685,TOI-1685 b,jw04195002001,nrs1,2,3.076349640195992,3.183769298604456,40,45.41744352856174,41.07864395901933,0.9332064941389264,-2.552950940253691,0.9655766230791437,77.26464554473776
TOI-1685,TOI-1685 b,jw04195002001,nrs1,3,3.183769298604456,3.291188957012921,40,33.61745135877162,51.11769919368771,1.082671849323244,63.9344066368663,0.5458036938736132,119.23511412204562
TOI-1685,TOI-1685 b,jw04195002001,nrs1,4,3.291188957012921,3.3986086154213857,40,49.699077156756765,49.30124731416106,0.8743009870316094,-11.266444916059193,0.9619293816660528,93.02142683892407
TOI-1685,TOI-1685 b,jw04195002001,nrs1,5,3.3986086154213857,3.5060282738298505,40,46.229104877595105,51.50218931708374,1.0276126235198573,88.73665348725613,0.9175612658567392,164.78353101090008
TOI-1685,TOI-1685 b,jw04195002001,nrs1,6,3.5060282738298505,3.6134479322383153,40,54.001128818243956,40.81050290297784,0.9810893096913819,-55.56138814231373,1.1808062890090103,144.39324504832504
TOI-1685,TOI-1685 b,jw04195002001,nrs1,7,3.6134479322383153,3.72086759064678,40,40.68684298101005,41.9846403613011,1.0567647672503102,77.965287036978,0.9847677590200835,144.8951437407395
TOI-1685,TOI-1685 b,jw04195002001,nrs2,0,3.819816307503048,3.989537652296524,40,58.25886907336475,55.52709204323196,0.9554056508761658,-2.484746944669933,1.1513363567368406,98.32058657035495
TOI-1685,TOI-1685 b,jw04195002001,nrs2,1,3.989537652296524,4.15925899709,40,35.70189700897086,37.64839098704328,0.899317057067413,-4.936310099921959,1.0926764426631108,63.66593067967903
TOI-1685,TOI-1685 b,jw04195002001,nrs2,2,4.15925899709,4.328980341883476,40,31.569145349339184,39.151483245964805,1.0310471739057392,32.193993492725504,0.7143641340646721,84.12523759238846
TOI-1685,TOI-1685 b,jw04195002001,nrs2,3,4.328980341883476,4.498701686676952,40,95.83602394558334,89.32096970192828,0.9964515304881231,53.65647243387036,1.317938944082774,211.30673182435496
TOI-1685,TOI-1685 b,jw04195002001,nrs2,4,4.498701686676952,4.668423031470428,40,96.68396220473177,81.76509930773469,1.0617717164416889,-182.776101262731,1.3644139819912418,341.8212190895148
TOI-1685,TOI-1685 b,jw04195002001,nrs2,5,4.668423031470428,4.838144376263904,40,174.25199693941678,174.2582263842131,0.9597890198278238,-7.017071268004848,0.8832338199570264,293.6616062333454
TOI-1685,TOI-1685 b,jw04195002001,nrs2,7,5.00786572105738,5.177587065850856,26,244.71825892083612,425.7393211155596,0.6629511272767491,-668.0773105170513,0.5484759024305175,1070.6388464418267
TOI-1685,TOI-1685 b,jw04195003001,nrs1,0,2.8617391449464544,2.9690742420659344,40,79.35031647903729,66.4744888820351,0.9794525111416474,-17.43940630098402,1.275549501629907,147.97067690900036
TOI-1685,TOI-1685 b,jw04195003001,nrs1,1,2.9690742420659344,3.0764093391854144,40,35.15428657261994,47.75181365761359,1.119370938065383,-112.48262542861504,0.8161688092838638,170.31142684057482
TOI-1685,TOI-1685 b,jw04195003001,nrs1,2,3.0764093391854144,3.1837444363048943,40,53.59123385795329,54.74457686994126,1.0771388742730157,55.20123639499109,0.9981384737750202,143.35881609132426
TOI-1685,TOI-1685 b,jw04195003001,nrs1,3,3.1837444363048943,3.291079533424374,40,77.02593128032964,93.38785975024747,1.03551897703903,-25.18858709618698,0.9678558901891147,151.89624405232922
TOI-1685,TOI-1685 b,jw04195003001,nrs1,4,3.291079533424374,3.3984146305438543,40,54.133238720893964,55.20207305169128,1.0188436497946243,31.357456909293365,0.952888638036427,120.40663460516393
TOI-1685,TOI-1685 b,jw04195003001,nrs1,5,3.3984146305438543,3.505749727663334,40,50.862021851239874,56.39062190448482,1.0113623469740132,-11.915174252894486,0.7504507577309013,95.58320019818409
TOI-1685,TOI-1685 b,jw04195003001,nrs1,6,3.505749727663334,3.613084824782814,40,48.8064375573712,43.649016605073115,0.9780621520222629,199.17082784579927,1.3081462200980938,279.4574176276749
TOI-1685,TOI-1685 b,jw04195003001,nrs1,7,3.613084824782814,3.7204199219022938,40,78.55247275952517,73.61069870087003,0.8619916219220012,100.02214871178492,1.3465586797240685,229.24096640120382
TOI-1685,TOI-1685 b,jw04195003001,nrs2,0,3.819368890279301,3.98909116483544,40,46.27405847331234,74.61890610573668,1.0780594278711717,-7.1142895620834175,0.737358528557958,83.23511575068221
TOI-1685,TOI-1685 b,jw04195003001,nrs2,1,3.98909116483544,4.158813439391579,40,75.67629222748135,71.27743180721228,0.9442389878163462,-21.19463777122135,1.287996258034909,145.68213848542817
TOI-1685,TOI-1685 b,jw04195003001,nrs2,2,4.158813439391579,4.328535713947718,40,66.96375829975135,57.21861625432781,1.0000627082992313,-3.976980614514764,1.0272638264622647,114.13236301760573
TOI-1685,TOI-1685 b,jw04195003001,nrs2,3,4.328535713947718,4.498257988503857,40,50.15043894385873,54.48762333351585,1.0142449662080357,-10.031431343105089,0.7206455504768637,92.5289034057527
TOI-1685,TOI-1685 b,jw04195003001,nrs2,4,4.498257988503857,4.667980263059997,40,65.06698373280528,97.16011828156522,0.9841168635465994,-139.75750258329367,0.7279493751823108,246.79269082375836
TOI-1685,TOI-1685 b,jw04195003001,nrs2,5,4.667980263059997,4.837702537616135,40,197.33500148347224,236.06550844047803,1.0151475520579143,123.05811826574865,0.8584706563951342,447.67419570606046
TOI-1685,TOI-1685 b,jw04195104001,nrs1,0,2.861846381978652,2.969370875383745,40,58.09833485115358,64.8101841643913,0.9382585248348523,37.81340591589794,0.8335691617881816,133.38516674604557
TOI-1685,TOI-1685 b,jw04195104001,nrs1,1,2.969370875383745,3.0768953687888385,40,65.77416973129496,65.17370534239275,0.9687888188215956,90.75365227776854,0.7666292031773297,198.95216148574875
TOI-1685,TOI-1685 b,jw04195104001,nrs1,2,3.0768953687888385,3.184419862193932,40,113.94420914146548,101.60477402208436,1.0100819574184576,140.87187657023836,1.1831156956735842,328.31010060794904
TOI-1685,TOI-1685 b,jw04195104001,nrs1,3,3.184419862193932,3.291944355599025,40,100.16063345055589,102.33311645077937,1.055773998673707,78.31997212868168,0.9239669124789881,243.08421415484614
TOI-1685,TOI-1685 b,jw04195104001,nrs1,4,3.291944355599025,3.3994688490041183,40,61.99080590060525,64.23526669244781,1.1396902918552,-66.00644233229814,1.0428755689335947,167.98131803879377
TOI-1685,TOI-1685 b,jw04195104001,nrs1,5,3.3994688490041183,3.506993342409212,40,49.87445977959672,53.20266594557956,1.0653474088570138,5.798922841517614,0.7393783857565758,87.84240917895421
TOI-1685,TOI-1685 b,jw04195104001,nrs1,6,3.506993342409212,3.614517835814305,40,46.57844695557335,59.40030474072202,1.0733853853722017,57.79377216718392,0.7269735013214945,134.41531740910207
TOI-1685,TOI-1685 b,jw04195104001,nrs1,7,3.614517835814305,3.7220423292194,40,57.917429086819126,63.93374366007274,1.1582301198157996,24.307574034315305,0.7899500033327708,119.58174488213277
TOI-1685,TOI-1685 b,jw04195104001,nrs2,0,3.821009262337536,3.990761658879896,40,57.36185733063616,62.88162322257548,0.9289266682750447,-140.53421232598177,0.7065408131962142,234.89446763487825
TOI-1685,TOI-1685 b,jw04195104001,nrs2,1,3.990761658879896,4.160514055422255,40,73.93922135809301,64.16724097858945,0.8725181235591785,8.259590453565968,0.9291266650503907,129.88960958762897
TOI-1685,TOI-1685 b,jw04195104001,nrs2,2,4.160514055422255,4.330266451964614,40,51.21305446911716,59.114328365623194,1.0500503742781264,-88.35846195463967,0.7329890225181256,172.6039365563374
TOI-1685,TOI-1685 b,jw04195104001,nrs2,3,4.330266451964614,4.500018848506974,40,79.61796797693535,100.04666918789822,1.0352361582335323,67.48906922017896,0.9380169820632351,198.4606265422376
TOI-1685,TOI-1685 b,jw04195104001,nrs2,4,4.500018848506974,4.669771245049333,40,125.27636315876298,130.88396503358285,1.0488092327123073,12.33444697876381,0.8840534093616188,218.41406437492893
TOI-1685,TOI-1685 b,jw04195104001,nrs2,5,4.669771245049333,4.8395236415916925,40,386.0552408310237,379.1365829645525,0.8769464115307493,670.7039623354572,0.9629750815601865,1305.764833502491
TOI-776,TOI-776 c,jw02512003001,nrs1,0,2.861493050972169,2.9689180615271766,40,119.09508737124408,81.80929466355387,0.9964407533286046,-6.319323704326871,1.4851239718282674,202.23074243002338
TOI-776,TOI-776 c,jw02512003001,nrs1,1,2.9689180615271766,3.0763430720821847,40,94.54656382312814,103.21329827710835,1.1754159323944655,19.98448347875705,0.9580571355510089,175.51358096780285
TOI-776,TOI-776 c,jw02512003001,nrs1,2,3.0763430720821847,3.183768082637193,40,171.77920826356115,164.21973014008347,1.0049590907743509,23.68080640414864,1.1355481783079906,306.2576039977067
TOI-776,TOI-776 c,jw02512003001,nrs1,3,3.183768082637193,3.2911930931922004,40,189.22575285396601,152.29721913598436,0.8692433499581849,-64.56039301205537,1.1986233299131779,375.8367564568295
TOI-776,TOI-776 c,jw02512003001,nrs1,4,3.2911930931922004,3.398618103747208,40,110.20004906978916,110.72872751106009,0.8737309920269744,-37.962575733385336,1.2159681233634172,219.2416564531885
TOI-776,TOI-776 c,jw02512003001,nrs1,5,3.398618103747208,3.506043114302216,40,41.91305659196985,50.5804705041734,0.9076678424537175,-56.04822856004692,0.5546475049335525,124.99520665383733
TOI-776,TOI-776 c,jw02512003001,nrs1,6,3.506043114302216,3.613468124857224,40,89.36178786938301,74.51634835364867,0.8476052467857541,-57.60751697371892,1.134422819781499,204.60765801885398
TOI-776,TOI-776 c,jw02512003001,nrs1,7,3.613468124857224,3.720893135412232,40,94.29608704954795,112.68454126490145,1.009253530344843,-16.86530355495051,1.0888517571222738,171.98236675145688
TOI-776,TOI-776 c,jw02512003001,nrs2,0,3.819846811472352,3.989576792564478,40,50.70511523459572,53.9023390696126,1.0249754523229222,24.8697437585457,0.8939267273851689,108.27965831945566
TOI-776,TOI-776 c,jw02512003001,nrs2,1,3.989576792564478,4.159306773656604,40,83.11846486521421,90.2083389194719,0.9787462025781495,32.02637442176952,0.9263418568587064,168.7562491250469
TOI-776,TOI-776 c,jw02512003001,nrs2,2,4.159306773656604,4.32903675474873,40,58.85526164444554,69.2694240017278,0.94279661485404,-22.80601750685176,0.8512690223891208,119.62292291196468
TOI-776,TOI-776 c,jw02512003001,nrs2,3,4.32903675474873,4.498766735840856,40,81.25426522200623,69.45550321453294,0.9378019241936103,108.7637014693505,1.5496033514644505,242.42696775955073
TOI-776,TOI-776 c,jw02512003001,nrs2,4,4.498766735840856,4.668496716932982,40,51.89256113482168,60.94359802653171,0.9607352427843036,131.2027048174408,0.810956663214143,216.56596788422246
TOI-776,TOI-776 c,jw02512003001,nrs2,5,4.668496716932982,4.838226698025107,40,287.76780982784555,342.7760912968024,1.039655592291412,-30.66893331489832,0.8031340829282562,504.0469804817042
TOI-776,TOI-776 c,jw02512004001,nrs1,0,2.861530453545439,2.9689537175170906,40,86.20496208391785,87.66312013099078,1.0310136770091025,-23.488082680828875,1.0782614965843822,165.29524530887375
TOI-776,TOI-776 c,jw02512004001,nrs1,1,2.9689537175170906,3.076376981488742,40,71.8208501852086,74.55212964586936,0.870000416275739,-71.48434735451269,0.8388325692547824,189.62964590918085
TOI-776,TOI-776 c,jw02512004001,nrs1,2,3.076376981488742,3.183800245460393,40,112.28319176683098,117.98136829934654,0.9705837726828418,-51.59609652448036,0.8416886946745152,236.3019469809173
TOI-776,TOI-776 c,jw02512004001,nrs1,3,3.183800245460393,3.291223509432045,40,169.28856141876466,145.233682657943,1.0730913307262548,-171.32329092889677,1.4438236882325872,449.8029744627646
TOI-776,TOI-776 c,jw02512004001,nrs1,4,3.291223509432045,3.398646773403696,40,117.76616553155107,109.51282114776944,0.8622406186361633,-163.81059615095154,0.9479537337977398,357.53593845035306
TOI-776,TOI-776 c,jw02512004001,nrs1,5,3.398646773403696,3.5060700373753475,40,61.7232580291755,84.01655667552943,0.9826821639069604,-95.68309071277828,0.7969958597200556,197.21785017077195
TOI-776,TOI-776 c,jw02512004001,nrs1,6,3.5060700373753475,3.613493301346999,40,44.39508464572811,64.02003409782118,0.9928244904896002,-60.526763249776295,0.6777882254968955,133.55667749199904
TOI-776,TOI-776 c,jw02512004001,nrs1,7,3.613493301346999,3.7209165653186496,40,44.54126963970038,47.8795810182016,0.9933383075442546,-6.488054791553262,1.1314232130011515,79.7584433488604
TOI-776,TOI-776 c,jw02512004001,nrs2,0,3.819868595222458,3.989595703010668,40,33.18616156611658,34.46189565739385,0.9591702452706122,-17.238164764934808,0.7515153213626363,71.82940054119658
TOI-776,TOI-776 c,jw02512004001,nrs2,1,3.989595703010668,4.159322810798878,40,25.03434624759783,21.413882815438374,1.0375816464123244,-44.33400856849849,1.21684484776929,85.51550814579693
TOI-776,TOI-776 c,jw02512004001,nrs2,2,4.159322810798878,4.3290499185870885,40,171.9741437585851,151.26743279298523,1.0320076434162027,155.88886240195603,1.2228372648820842,438.7863288848285
TOI-776,TOI-776 c,jw02512004001,nrs2,3,4.3290499185870885,4.498777026375299,40,82.58968689912723,88.79131481187927,1.0588093780584658,160.90985066226455,1.1124266068386433,296.76988561132885
TOI-776,TOI-776 c,jw02512004001,nrs2,4,4.498777026375299,4.668504134163509,40,76.1411353390617,70.41595564881949,1.122884327071674,85.64850060933027,0.9517130381075279,210.9006682420868
TOI-776,TOI-776 c,jw02512004001,nrs2,5,4.668504134163509,4.83823124195172,40,187.32817322360395,217.01178962801566,0.9773340349896255,402.5445819685792,0.8204843312297981,710.6994269214077
TOI-776,TOI-776 b,jw02512005001,nrs1,0,2.86193013214717,2.9692675886068045,40,71.23033304850561,60.36793112209097,0.9144781758687005,-151.6398849759267,1.1147522063427087,268.81378284071843
TOI-776,TOI-776 b,jw02512005001,nrs1,1,2.9692675886068045,3.07660504506644,40,88.53901161277766,72.71501496313067,0.9103934647172071,-144.1422598428098,1.0002419470224253,289.78893394582906
TOI-776,TOI-776 b,jw02512005001,nrs1,2,3.07660504506644,3.1839425015260736,40,110.88791254776653,122.00575770046142,0.9216835026506155,-125.11454356176066,1.065746643430604,307.5251597028366
TOI-776,TOI-776 b,jw02512005001,nrs1,3,3.1839425015260736,3.291279957985708,40,140.25418341919456,128.0848720662513,0.8611168404636411,-230.11697368460457,1.2579232307925357,460.8351054091796
TOI-776,TOI-776 b,jw02512005001,nrs1,4,3.291279957985708,3.3986174144453427,40,65.82196980666697,81.62395993432064,1.1033566692427685,-39.96340141738193,0.8143903368956542,148.24054174934912
TOI-776,TOI-776 b,jw02512005001,nrs1,5,3.3986174144453427,3.505954870904977,40,37.86989332237708,46.10258980542842,1.107484724412932,-28.584752091322823,0.7669370232251606,90.88072660663312
TOI-776,TOI-776 b,jw02512005001,nrs1,6,3.505954870904977,3.6132923273646114,40,38.18639790560145,35.233743782595525,1.199906127368724,-3.4654620231858995,0.9950283137989466,66.28208657790029
TOI-776,TOI-776 b,jw02512005001,nrs1,7,3.6132923273646114,3.720629783824246,40,49.358138098211164,54.472262028070226,0.9425780516931455,-94.94797550329572,0.9260443848078496,176.14211267485308
TOI-776,TOI-776 b,jw02512005001,nrs2,0,3.819580955478861,3.989306857983288,40,48.54701717252962,56.287621889332165,1.0092696932987129,-76.3104228156962,0.9015413147807975,156.17026606450742
TOI-776,TOI-776 b,jw02512005001,nrs2,1,3.989306857983288,4.159032760487714,40,42.48423253700523,39.29587655913872,1.053791127783912,-85.6104594444088,0.9510033715202705,155.49702196778242
TOI-776,TOI-776 b,jw02512005001,nrs2,2,4.159032760487714,4.328758662992142,40,18.27783563567301,21.936998063217633,0.8820196405620903,-68.92865235713153,0.6677228719725801,98.99569197781364
TOI-776,TOI-776 b,jw02512005001,nrs2,3,4.328758662992142,4.498484565496568,40,55.52762258696401,61.36564309883557,0.9255860195466878,-55.71260456285938,1.0282559104599518,147.05554371841518
TOI-776,TOI-776 b,jw02512005001,nrs2,4,4.498484565496568,4.668210468000995,40,65.62212460755379,58.249558411591806,0.8572890283488844,-84.78036237697599,0.992661423555321,192.72875735640196
TOI-776,TOI-776 b,jw02512005001,nrs2,5,4.668210468000995,4.837936370505421,40,101.45148404108738,79.56613626273865,0.9262438122143095,-139.51598069775932,1.189185536746768,306.40367194534804
TOI-776,TOI-776 b,jw02512005001,nrs2,7,5.007662273009848,5.177388175514275,40,380.26388365708783,359.356299000277,0.9783484951108933,236.16798912179289,1.0671312050261226,861.7020777377023
TOI-776,TOI-776 b,jw02512006001,nrs1,0,2.8620083763449493,2.9693472007189445,40,31.07866949330709,29.64252994147246,1.0160830792352729,36.29553642009941,1.1048987450629586,87.41994773658956
TOI-776,TOI-776 b,jw02512006001,nrs1,1,2.9693472007189445,3.07668602509294,40,80.88810959289066,83.75960965322221,1.0481224129342592,-121.47376614723156,1.0963312898600321,254.53470642753672
TOI-776,TOI-776 b,jw02512006001,nrs1,2,3.07668602509294,3.1840248494669354,40,149.5787732482949,125.08978330117186,1.075321584140047,-174.076409707676,1.3638828511258774,420.1334917011211
TOI-776,TOI-776 b,jw02512006001,nrs1,3,3.1840248494669354,3.29136367384093,40,115.89044339171008,126.96845581977898,0.8700572288930447,-272.45281658046827,0.8221112056607618,463.0925959598313
TOI-776,TOI-776 b,jw02512006001,nrs1,4,3.29136367384093,3.398702498214926,40,57.48210315259822,66.7943972103636,0.9062395189996557,-9.368338544999594,0.8492808325149587,103.92639823102367
TOI-776,TOI-776 b,jw02512006001,nrs1,5,3.398702498214926,3.506041322588921,40,111.2252533704595,97.15226819193542,1.037459403739285,-160.30146560357682,1.4502759692212586,343.2670073979827
TOI-776,TOI-776 b,jw02512006001,nrs1,6,3.506041322588921,3.6133801469629168,40,41.42752211834638,51.09195518772802,0.8259126922416287,-43.94200205764555,0.8307130548307196,112.09027594232535
TOI-776,TOI-776 b,jw02512006001,nrs1,7,3.6133801469629168,3.720718971336912,40,99.0025705026878,93.46239799167849,1.0453147481585467,-62.83476980392948,1.1769638034091994,225.6939982808509
TOI-776,TOI-776 b,jw02512006001,nrs2,0,3.819671276321525,3.9893992817174295,40,61.48327944092338,69.05994992020764,0.8068393178794675,-53.28426805297978,0.7658223110879528,154.42426273329875
TOI-776,TOI-776 b,jw02512006001,nrs2,1,3.9893992817174295,4.159127287113334,40,54.9704521280448,58.52800311465459,0.9888732662099048,-41.53312236228378,0.739966644439717,131.95951611291747
TOI-776,TOI-776 b,jw02512006001,nrs2,2,4.159127287113334,4.328855292509237,40,36.76023730244363,59.76256782537102,0.9852297272471228,46.66753363484098,0.6510265705424706,107.13812399736074
TOI-776,TOI-776 b,jw02512006001,nrs2,3,4.328855292509237,4.498583297905141,40,100.11830156991677,87.57157568276304,0.8842762513194103,25.60100106393159,1.5579759687395491,190.29560714644467
TOI-776,TOI-776 b,jw02512006001,nrs2,4,4.498583297905141,4.668311303301046,40,37.3009132399148,37.141699402321635,0.9594104147040408,-86.91010347541925,0.9838888172969643,148.2701057550791
