dd_ppm,dd_err_boot_ppm,k_in,k_eg,depth_ppm,ramp_model,sigma_ppm,chi2_red,n_pts,target,planet,visit,det,bin,wave_lo_um,wave_hi_um,spot_flag,dd_white_ppm,sigma_cal_ppm,sigma_resid_ppm,bias_slope,z_cal,p_cal,fdr_pass,band,ul95_ppm
93.38655224652236,52.56120466221137,0.0530888660443876,0.0539612291383865,2858.1262001230184,quad_exp,444.7770117095741,0.9759365141101056,2089,K2-18,K2-18 b,jw02372004001,nrs1,5,3.399031912198468,3.50647270971844,0,-63.30108549930337,38.9907427471296,37.89183192022055,1.0442651810106494,2.395095493619373,0.016616037118819607,False,cont,157.52632406555057
50.622010034596585,36.81378329941001,0.0537134343575462,0.0541826082845503,2906.617914974923,quad_exp,436.0906595042757,1.0696735978305942,2089,K2-18,K2-18 b,jw02372004001,nrs1,6,3.50647270971844,3.613913507238412,0,-63.30108549930337,41.75838806511628,38.39119232035407,0.9405323366461336,1.2122596771613585,0.22541299391977843,False,cont,119.31455840171286
58.611188960772026,101.74430090954208,0.0531060543886348,0.0536550482404909,2849.081243845808,linear,457.65649637110886,1.1274625169397765,2089,K2-18,K2-18 b,jw02372004001,nrs1,7,3.613913507238412,3.721354304758384,0,-63.30108549930337,116.30418772421966,100.71227207723786,0.9382039366717092,0.5039473651606664,0.6142983649321543,False,cont,249.93157776711337
40.400819762850816,58.05207533390744,0.0498964854860942,0.0502997026196663,2509.465270225095,quad,491.1047057670928,1.005725177467234,2089,K2-18,K2-18 b,jw02372004001,nrs2,0,3.82032238134822,3.990077357424214,0,64.83254446033871,58.21410644359264,54.21567862852096,0.9956759452730496,0.6940039490599713,0.48767973236951534,False,cont,136.16302486256072
36.05921893749158,28.92983537822992,0.0487170178318825,0.0490857112138497,2391.0555256826165,linear,403.4798688712378,1.0501834872108389,2089,K2-18,K2-18 b,jw02372004001,nrs2,1,3.990077357424214,4.1598323335002085,0,64.83254446033871,21.911652766662904,25.749321375919862,1.0879497179318705,1.6456640364597799,0.09983294717694283,False,cont,72.10388773865205
50.91687640537386,71.25450887967025,0.0484466968626949,0.0489693711753707,2372.01594761834,quad,482.029831498295,0.9896633077182206,2089,K2-18,K2-18 b,jw02372004001,nrs2,2,4.1598323335002085,4.329587309576203,0,64.83254446033871,51.15013339039752,55.171754271546654,1.028070753397824,0.9954397580306712,0.31952242992850266,False,CO2,135.0588458325778
5.164681204690956,106.66332190255544,0.0488082538609254,0.0488611330830265,2384.7875486212247,quad,625.7032228975656,1.0034673908609124,2089,K2-18,K2-18 b,jw02372004001,nrs2,3,4.329587309576203,4.499342285652197,0,64.83254446033871,61.08432521167108,70.90838126631583,1.115308919962862,0.08455002468790743,0.932619131244239,False,CO2,105.64839617788988
-39.6961009697756,98.9266143634672,0.0484061859101311,0.0479944031465794,2323.578911254001,quad,784.6011838414422,0.9482046513019872,2089,K2-18,K2-18 b,jw02372004001,nrs2,4,4.499342285652197,4.669097261728191,0,64.83254446033871,96.93111285750342,95.47932996683129,0.9693999327277146,-0.4095289922868427,0.68215149487977,False,CO,199.14778162036873
21.51461425314448,264.28445289695003,0.0436497681904823,0.0438955222925526,1915.8654696435628,quad_exp,1603.2028534075534,1.1617805428960395,2089,K2-18,K2-18 b,jw02372004001,nrs2,5,4.669097261728191,4.838852237804185,0,64.83254446033871,261.42266494210526,227.21906495679352,0.8487289802329695,0.08229819804609946,0.9344095873122927,False,cont,451.55489808290764
766.8946334722342,455.7835117585204,0.0344609574482644,0.044209187073767,1558.0453535625195,linear,6899.695569828128,0.9783544677413644,2089,K2-18,K2-18 b,jw02372004001,nrs2,7,5.00860721388018,5.178362189956174,0,64.83254446033871,338.9461971790268,418.1137195159493,0.8173159972197203,2.2625851532040375,0.02366127420006226,False,cont,1324.4611278317334
-5.074559639137426,100.512706745636,0.0510562024505433,0.051006482421666,2604.231513678013,quad,531.1158889983104,0.9565868832758332,2089,K2-18,K2-18 b,jw02372005001,nrs1,0,2.861886311387701,2.969305802669837,0,-83.96591135794709,76.32737117450148,90.68593315698378,1.0392143968412073,-0.06648414010664465,0.946992384132471,False,cont,130.63308522119237
10.75625222117689,95.96092640652049,0.0517565016434578,0.0518603096268276,2684.038839256503,quad,463.3380889678374,0.9728537526122042,2089,K2-18,K2-18 b,jw02372005001,nrs1,1,2.969305802669837,3.0767252939519727,0,-83.96591135794709,83.48700141502033,76.99372274961287,1.1685228092898707,0.12883744821192858,0.8974862730675832,False,cont,148.09236954888533
83.20417718962963,39.84517668425792,0.0524008333829079,0.0531888288685971,2782.755238592162,quad_exp,409.7270611203631,1.072737113677285,2089,K2-18,K2-18 b,jw02372005001,nrs1,2,3.0767252939519727,3.1841447852341087,0,-83.96591135794709,62.66899299893692,52.88841852084733,0.913344020404129,1.3276769452963932,0.18428485298256347,False,cont,186.29467067288087
23.560152447461064,86.77655157638462,0.0516058694884518,0.0518336369369021,2674.7392229698166,quad,409.5858422121904,1.120491327782672,2089,K2-18,K2-18 b,jw02372005001,nrs1,3,3.1841447852341087,3.2915642765162447,0,-83.96591135794709,102.45242960456284,93.4307767404388,0.9612763783703616,0.2299618714597256,0.81812139790152,False,CH4,192.09439914696694
-2.7993037813984176,58.46461382312128,0.0518399311611642,0.0518129246328833,2685.9958684151343,quad,428.1738325499818,0.954091141811722,2089,K2-18,K2-18 b,jw02372005001,nrs1,4,3.2915642765162447,3.3989837677983807,0,-83.96591135794709,48.98764072190673,50.29985565658903,0.9717264740048812,-0.05714306180388475,0.9544312340841957,False,CH4,83.383972768935
