wave_um,dwave_um,depth_ppm,err_ppm
4.305,0.009999999999999787,708.9,43.800000000000004
4.315,0.009999999999999787,601.8,43.699999999999996
4.325,0.009999999999999787,604.0,43.9
4.335,0.009999999999999787,632.1,44.2
4.345,0.009999999999999787,666.1999999999999,45.6
4.355,0.009999999999999787,623.9,46.49999999999999
4.365,0.009999999999999787,632.9,46.49999999999999
4.375,0.009999999999999787,635.9,46.800000000000004
4.385,0.009999999999999787,585.8,47.2
4.395,0.009999999999999787,641.1,47.99999999999999
4.405,0.009999999999999787,637.5,47.99999999999999
4.415,0.009999999999999787,604.7,49.9
4.425,0.009999999999999787,661.1,48.599999999999994
4.435,0.009999999999999787,609.5,50.800000000000004
4.445,0.009999999999999787,605.0,48.8
4.455,0.009999999999999787,654.9000000000001,49.50000000000001
4.465,0.009999999999999787,655.4,51.1
4.475,0.009999999999999787,643.6999999999999,50.4
4.485,0.009999999999999787,533.6,50.5
4.495,0.009999999999999787,643.4,51.00000000000001
4.505,0.009999999999999787,608.0,51.1
4.515,0.009999999999999787,589.4,50.3
4.525,0.009999999999999787,572.2,52.5
4.535,0.009999999999999787,576.1,52.300000000000004
4.545,0.009999999999999787,519.6,53.0
4.555,0.009999999999999787,600.0,52.900000000000006
4.565,0.009999999999999787,687.2,53.099999999999994
4.575,0.009999999999999787,639.5000000000001,53.2
4.585,0.009999999999999787,592.4,55.199999999999996
4.595,0.009999999999999787,540.1,55.8
4.605,0.009999999999999787,654.9000000000001,55.199999999999996
4.615,0.009999999999999787,626.4,54.599999999999994
4.625,0.009999999999999787,604.2,54.7
4.635,0.009999999999999787,499.9,58.300000000000004
4.645,0.009999999999999787,622.3,55.1
4.655,0.009999999999999787,613.8,55.900000000000006
4.665,0.009999999999999787,646.9,56.0
4.675,0.009999999999999787,546.2,57.0
4.685,0.009999999999999787,666.4000000000001,58.7
4.695,0.009999999999999787,543.8,58.599999999999994
4.705,0.009999999999999787,593.1999999999999,56.49999999999999
4.715,0.009999999999999787,594.5,59.50000000000001
